Lat Lon Depth Vs
44.000229 290.499435 520.000000 5.216566
44.000229 290.499435 570.000000 5.303038
44.000229 290.499435 620.000000 5.388578
44.000229 290.499435 670.000000 5.472982
44.000229 290.749435 70.000000 4.610465
44.000229 290.749435 90.000000 4.553751
44.000229 290.749435 110.000000 4.533224
44.000229 290.749435 130.000000 4.511767
44.000229 290.749435 150.000000 4.502636
44.000229 290.749435 170.000000 4.501332
44.000229 290.749435 190.000000 4.500718
44.000229 290.749435 210.000000 4.500580
44.000229 290.749435 230.000000 4.538419
44.000229 290.749435 250.000000 4.568432
44.000229 290.749435 280.000000 4.613385
44.000229 290.749435 320.000000 4.672117
44.000229 290.749435 370.000000 4.743044
44.000229 290.749435 420.000000 4.812693
44.000229 290.749435 420.000000 5.048637
44.000229 290.749435 470.000000 5.130210
44.000229 290.749435 520.000000 5.216566
44.000229 290.749435 570.000000 5.303038
44.000229 290.749435 620.000000 5.388578
44.000229 290.749435 670.000000 5.472982
44.000229 290.999435 70.000000 4.610465
44.000229 290.999435 90.000000 4.553751
44.000229 290.999435 110.000000 4.533224
44.000229 290.999435 130.000000 4.511767
44.000229 290.999435 150.000000 4.502636
44.000229 290.999435 170.000000 4.501332
44.000229 290.999435 190.000000 4.500718
44.000229 290.999435 210.000000 4.500580
44.000229 290.999435 230.000000 4.538419
44.000229 290.999435 250.000000 4.568432
44.000229 290.999435 280.000000 4.613385
44.000229 290.999435 320.000000 4.672117
44.000229 290.999435 370.000000 4.743044
44.000229 290.999435 420.000000 4.812693
44.000229 290.999435 420.000000 5.048637
44.000229 290.999435 470.000000 5.130210
44.000229 290.999435 520.000000 5.216566
44.000229 290.999435 570.000000 5.303038
44.000229 290.999435 620.000000 5.388578
44.000229 290.999435 670.000000 5.472982
44.000229 291.249435 70.000000 4.610465
44.000229 291.249435 90.000000 4.553751
44.000229 291.249435 110.000000 4.533224
44.000229 291.249435 130.000000 4.511767
44.000229 291.249435 150.000000 4.502636
44.000229 291.249435 170.000000 4.501332
44.000229 291.249435 190.000000 4.500718
44.000229 291.249435 210.000000 4.500580
44.000229 291.249435 230.000000 4.538419
44.000229 291.249435 250.000000 4.568432
44.000229 291.249435 280.000000 4.613385
44.000229 291.249435 320.000000 4.672117
44.000229 291.249435 370.000000 4.743044
44.000229 291.249435 420.000000 4.812693
44.000229 291.249435 420.000000 5.048637
44.000229 291.249435 470.000000 5.130210
44.000229 291.249435 520.000000 5.216566
44.000229 291.249435 570.000000 5.303038
44.000229 291.249435 620.000000 5.388578
44.000229 291.249435 670.000000 5.472982
44.000229 291.499428 70.000000 4.610465
44.000229 291.499428 90.000000 4.553751
44.000229 291.499428 110.000000 4.533224
44.000229 291.499428 130.000000 4.511767
44.000229 291.499428 150.000000 4.502636
44.000229 291.499428 170.000000 4.501332
44.000229 291.499428 190.000000 4.500718
44.000229 291.499428 210.000000 4.500580
44.000229 291.499428 230.000000 4.538419
44.000229 291.499428 250.000000 4.568432
44.000229 291.499428 280.000000 4.613385
44.000229 291.499428 320.000000 4.672117
44.000229 291.499428 370.000000 4.743044
44.000229 291.499428 420.000000 4.812693
44.000229 291.499428 420.000000 5.048637
44.000229 291.499428 470.000000 5.130210
44.000229 291.499428 520.000000 5.216566
44.000229 291.499428 570.000000 5.303038
44.000229 291.499428 620.000000 5.388578
44.000229 291.499428 670.000000 5.472982
44.000229 291.749428 70.000000 4.610465
44.000229 291.749428 90.000000 4.553751
44.000229 291.749428 110.000000 4.533224
44.000229 291.749428 130.000000 4.511767
44.000229 291.749428 150.000000 4.502636
44.000229 291.749428 170.000000 4.501332
44.000229 291.749428 190.000000 4.500718
44.000229 291.749428 210.000000 4.500580
44.000229 291.749428 230.000000 4.538419
44.000229 291.749428 250.000000 4.568432
44.000229 291.749428 280.000000 4.613385
44.000229 291.749428 320.000000 4.672117
44.000229 291.749428 370.000000 4.743044
44.000229 291.749428 420.000000 4.812693
44.000229 291.749428 420.000000 5.048637
44.000229 291.749428 470.000000 5.130210
44.000229 291.749428 520.000000 5.216566
44.000229 291.749428 570.000000 5.303038
44.000229 291.749428 620.000000 5.388578
44.000229 291.749428 670.000000 5.472982
44.000229 291.999428 70.000000 4.610465
44.000229 291.999428 90.000000 4.553751
44.000229 291.999428 110.000000 4.533224
44.000229 291.999428 130.000000 4.511767
44.000229 291.999428 150.000000 4.502636
44.000229 291.999428 170.000000 4.501332
44.000229 291.999428 190.000000 4.500718
44.000229 291.999428 210.000000 4.500580
44.000229 291.999428 230.000000 4.538419
44.000229 291.999428 250.000000 4.568432
44.000229 291.999428 280.000000 4.613385
44.000229 291.999428 320.000000 4.672117
44.000229 291.999428 370.000000 4.743044
44.000229 291.999428 420.000000 4.812693
44.000229 291.999428 420.000000 5.048637
44.000229 291.999428 470.000000 5.130210
44.000229 291.999428 520.000000 5.216566
44.000229 291.999428 570.000000 5.303038
44.000229 291.999428 620.000000 5.388578
44.000229 291.999428 670.000000 5.472982
44.000229 292.249428 70.000000 4.610465
44.000229 292.249428 90.000000 4.553751
44.000229 292.249428 110.000000 4.533224
44.000229 292.249428 130.000000 4.511767
44.000229 292.249428 150.000000 4.502636
44.000229 292.249428 170.000000 4.501332
44.000229 292.249428 190.000000 4.500718
44.000229 292.249428 210.000000 4.500580
44.000229 292.249428 230.000000 4.538419
44.000229 292.249428 250.000000 4.568432
44.000229 292.249428 280.000000 4.613385
44.000229 292.249428 320.000000 4.672117
44.000229 292.249428 370.000000 4.743044
44.000229 292.249428 420.000000 4.812693
44.000229 292.249428 420.000000 5.048637
44.000229 292.249428 470.000000 5.130210
44.000229 292.249428 520.000000 5.216566
44.000229 292.249428 570.000000 5.303038
44.000229 292.249428 620.000000 5.388578
44.000229 292.249428 670.000000 5.472982
44.000229 292.499428 70.000000 4.610465
44.000229 292.499428 90.000000 4.553751
44.000229 292.499428 110.000000 4.533224
44.000229 292.499428 130.000000 4.511767
44.000229 292.499428 150.000000 4.502636
44.000229 292.499428 170.000000 4.501332
44.000229 292.499428 190.000000 4.500718
44.000229 292.499428 210.000000 4.500580
44.000229 292.499428 230.000000 4.538419
44.000229 292.499428 250.000000 4.568432
44.000229 292.499428 280.000000 4.613385
44.000229 292.499428 320.000000 4.672117
44.000229 292.499428 370.000000 4.743044
44.000229 292.499428 420.000000 4.812693
44.000229 292.499428 420.000000 5.048637
44.000229 292.499428 470.000000 5.130210
44.000229 292.499428 520.000000 5.216566
44.000229 292.499428 570.000000 5.303038
44.000229 292.499428 620.000000 5.388578
44.000229 292.499428 670.000000 5.472982
44.000229 292.749428 70.000000 4.610465
44.000229 292.749428 90.000000 4.553751
44.000229 292.749428 110.000000 4.533224
44.000229 292.749428 130.000000 4.511767
44.000229 292.749428 150.000000 4.502636
44.000229 292.749428 170.000000 4.501332
44.000229 292.749428 190.000000 4.500718
44.000229 292.749428 210.000000 4.500580
44.000229 292.749428 230.000000 4.538419
44.000229 292.749428 250.000000 4.568432
44.000229 292.749428 280.000000 4.613385
44.000229 292.749428 320.000000 4.672117
44.000229 292.749428 370.000000 4.743044
44.000229 292.749428 420.000000 4.812693
44.000229 292.749428 420.000000 5.048637
44.000229 292.749428 470.000000 5.130210
44.000229 292.749428 520.000000 5.216566
44.000229 292.749428 570.000000 5.303038
44.000229 292.749428 620.000000 5.388578
44.000229 292.749428 670.000000 5.472982
44.000229 292.999420 70.000000 4.610465
44.000229 292.999420 90.000000 4.553751
44.000229 292.999420 110.000000 4.533224
44.000229 292.999420 130.000000 4.511767
44.000229 292.999420 150.000000 4.502636
44.000229 292.999420 170.000000 4.501332
44.000229 292.999420 190.000000 4.500718
44.000229 292.999420 210.000000 4.500580
44.000229 292.999420 230.000000 4.538419
44.000229 292.999420 250.000000 4.568432
44.000229 292.999420 280.000000 4.613385
44.000229 292.999420 320.000000 4.672117
44.000229 292.999420 370.000000 4.743044
44.000229 292.999420 420.000000 4.812693
44.000229 292.999420 420.000000 5.048637
44.000229 292.999420 470.000000 5.130210
44.000229 292.999420 520.000000 5.216566
44.000229 292.999420 570.000000 5.303038
44.000229 292.999420 620.000000 5.388578
44.000229 292.999420 670.000000 5.472982
44.000229 293.249420 70.000000 4.610465
44.000229 293.249420 90.000000 4.553751
44.000229 293.249420 110.000000 4.533224
44.000229 293.249420 130.000000 4.511767
44.000229 293.249420 150.000000 4.502636
44.000229 293.249420 170.000000 4.501332
44.000229 293.249420 190.000000 4.500718
44.000229 293.249420 210.000000 4.500580
44.000229 293.249420 230.000000 4.538419
44.000229 293.249420 250.000000 4.568432
44.000229 293.249420 280.000000 4.613385
44.000229 293.249420 320.000000 4.672117
44.000229 293.249420 370.000000 4.743044
44.000229 293.249420 420.000000 4.812693
44.000229 293.249420 420.000000 5.048637
44.000229 293.249420 470.000000 5.130210
44.000229 293.249420 520.000000 5.216566
44.000229 293.249420 570.000000 5.303038
44.000229 293.249420 620.000000 5.388578
44.000229 293.249420 670.000000 5.472982
44.000229 293.499420 70.000000 4.610465
44.000229 293.499420 90.000000 4.553751
44.000229 293.499420 110.000000 4.533224
44.000229 293.499420 130.000000 4.511767
44.000229 293.499420 150.000000 4.502636
44.000229 293.499420 170.000000 4.501332
44.000229 293.499420 190.000000 4.500718
44.000229 293.499420 210.000000 4.500580
44.000229 293.499420 230.000000 4.538419
44.000229 293.499420 250.000000 4.568432
44.000229 293.499420 280.000000 4.613385
44.000229 293.499420 320.000000 4.672117
44.000229 293.499420 370.000000 4.743044
44.000229 293.499420 420.000000 4.812693
44.000229 293.499420 420.000000 5.048637
44.000229 293.499420 470.000000 5.130210
44.000229 293.499420 520.000000 5.216566
44.000229 293.499420 570.000000 5.303038
44.000229 293.499420 620.000000 5.388578
44.000229 293.499420 670.000000 5.472982
44.000229 293.749420 70.000000 4.610465
44.000229 293.749420 90.000000 4.553751
44.000229 293.749420 110.000000 4.533224
44.000229 293.749420 130.000000 4.511767
44.000229 293.749420 150.000000 4.502636
44.000229 293.749420 170.000000 4.501332
44.000229 293.749420 190.000000 4.500718
44.000229 293.749420 210.000000 4.500580
44.000229 293.749420 230.000000 4.538419
44.000229 293.749420 250.000000 4.568432
44.000229 293.749420 280.000000 4.613385
44.000229 293.749420 320.000000 4.672117
44.000229 293.749420 370.000000 4.743044
44.000229 293.749420 420.000000 4.812693
44.000229 293.749420 420.000000 5.048637
44.000229 293.749420 470.000000 5.130210
44.000229 293.749420 520.000000 5.216566
44.000229 293.749420 570.000000 5.303038
44.000229 293.749420 620.000000 5.388578
44.000229 293.749420 670.000000 5.472982
44.000229 293.999420 70.000000 4.610465
44.000229 293.999420 90.000000 4.553751
44.000229 293.999420 110.000000 4.533224
44.000229 293.999420 130.000000 4.511767
44.000229 293.999420 150.000000 4.502636
44.000229 293.999420 170.000000 4.501332
44.000229 293.999420 190.000000 4.500718
44.000229 293.999420 210.000000 4.500580
44.000229 293.999420 230.000000 4.538419
44.000229 293.999420 250.000000 4.568432
44.000229 293.999420 280.000000 4.613385
44.000229 293.999420 320.000000 4.672117
44.000229 293.999420 370.000000 4.743044
44.000229 293.999420 420.000000 4.812693
44.000229 293.999420 420.000000 5.048637
44.000229 293.999420 470.000000 5.130210
44.000229 293.999420 520.000000 5.216566
44.000229 293.999420 570.000000 5.303038
44.000229 293.999420 620.000000 5.388578
44.000229 293.999420 670.000000 5.472982
44.000229 294.249413 70.000000 4.610465
44.000229 294.249413 90.000000 4.553751
44.000229 294.249413 110.000000 4.533224
44.000229 294.249413 130.000000 4.511767
44.000229 294.249413 150.000000 4.502636
44.000229 294.249413 170.000000 4.501332
44.000229 294.249413 190.000000 4.500718
44.000229 294.249413 210.000000 4.500580
44.000229 294.249413 230.000000 4.538419
44.000229 294.249413 250.000000 4.568432
44.000229 294.249413 280.000000 4.613385
44.000229 294.249413 320.000000 4.672117
44.000229 294.249413 370.000000 4.743044
44.000229 294.249413 420.000000 4.812693
44.000229 294.249413 420.000000 5.048637
44.000229 294.249413 470.000000 5.130210
44.000229 294.249413 520.000000 5.216566
44.000229 294.249413 570.000000 5.303038
44.000229 294.249413 620.000000 5.388578
44.000229 294.249413 670.000000 5.472982
44.000229 294.499413 70.000000 4.610465
44.000229 294.499413 90.000000 4.553751
44.000229 294.499413 110.000000 4.533224
44.000229 294.499413 130.000000 4.511767
44.000229 294.499413 150.000000 4.502636
44.000229 294.499413 170.000000 4.501332
44.000229 294.499413 190.000000 4.500718
44.000229 294.499413 210.000000 4.500580
44.000229 294.499413 230.000000 4.538419
44.000229 294.499413 250.000000 4.568432
44.000229 294.499413 280.000000 4.613385
44.000229 294.499413 320.000000 4.672117
44.000229 294.499413 370.000000 4.743044
44.000229 294.499413 420.000000 4.812693
44.000229 294.499413 420.000000 5.048637
44.000229 294.499413 470.000000 5.130210
44.000229 294.499413 520.000000 5.216566
44.000229 294.499413 570.000000 5.303038
44.000229 294.499413 620.000000 5.388578
44.000229 294.499413 670.000000 5.472982
44.000229 294.749413 70.000000 4.610465
44.000229 294.749413 90.000000 4.553751
44.000229 294.749413 110.000000 4.533224
44.000229 294.749413 130.000000 4.511767
44.000229 294.749413 150.000000 4.502636
44.000229 294.749413 170.000000 4.501332
44.000229 294.749413 190.000000 4.500718
44.000229 294.749413 210.000000 4.500580
44.000229 294.749413 230.000000 4.538419
44.000229 294.749413 250.000000 4.568432
44.000229 294.749413 280.000000 4.613385
44.000229 294.749413 320.000000 4.672117
44.000229 294.749413 370.000000 4.743044
44.000229 294.749413 420.000000 4.812693
44.000229 294.749413 420.000000 5.048637
44.000229 294.749413 470.000000 5.130210
44.000229 294.749413 520.000000 5.216566
44.000229 294.749413 570.000000 5.303038
44.000229 294.749413 620.000000 5.388578
44.000229 294.749413 670.000000 5.472982
44.000229 294.999413 70.000000 4.610465
44.000229 294.999413 90.000000 4.553751
44.000229 294.999413 110.000000 4.533224
44.000229 294.999413 130.000000 4.511767
44.000229 294.999413 150.000000 4.502636
44.000229 294.999413 170.000000 4.501332
44.000229 294.999413 190.000000 4.500718
44.000229 294.999413 210.000000 4.500580
44.000229 294.999413 230.000000 4.538419
44.000229 294.999413 250.000000 4.568432
44.000229 294.999413 280.000000 4.613385
44.000229 294.999413 320.000000 4.672117
44.000229 294.999413 370.000000 4.743044
44.000229 294.999413 420.000000 4.812693
44.000229 294.999413 420.000000 5.048637
44.000229 294.999413 470.000000 5.130210
44.000229 294.999413 520.000000 5.216566
44.000229 294.999413 570.000000 5.303038
44.000229 294.999413 620.000000 5.388578
44.000229 294.999413 670.000000 5.472982
44.000229 295.249413 70.000000 4.610465
44.000229 295.249413 90.000000 4.553751
44.000229 295.249413 110.000000 4.533224
44.000229 295.249413 130.000000 4.511767
44.000229 295.249413 150.000000 4.502636
44.000229 295.249413 170.000000 4.501332
44.000229 295.249413 190.000000 4.500718
44.000229 295.249413 210.000000 4.500580
44.000229 295.249413 230.000000 4.538419
44.000229 295.249413 250.000000 4.568432
44.000229 295.249413 280.000000 4.613385
44.000229 295.249413 320.000000 4.672117
44.000229 295.249413 370.000000 4.743044
44.000229 295.249413 420.000000 4.812693
44.000229 295.249413 420.000000 5.048637
44.000229 295.249413 470.000000 5.130210
44.000229 295.249413 520.000000 5.216566
44.000229 295.249413 570.000000 5.303038
44.000229 295.249413 620.000000 5.388578
44.000229 295.249413 670.000000 5.472982
44.000229 295.499405 70.000000 4.610465
44.000229 295.499405 90.000000 4.553751
44.000229 295.499405 110.000000 4.533224
44.000229 295.499405 130.000000 4.511767
44.000229 295.499405 150.000000 4.502636
44.000229 295.499405 170.000000 4.501332
44.000229 295.499405 190.000000 4.500718
44.000229 295.499405 210.000000 4.500580
44.000229 295.499405 230.000000 4.538419
44.000229 295.499405 250.000000 4.568432
44.000229 295.499405 280.000000 4.613385
44.000229 295.499405 320.000000 4.672117
44.000229 295.499405 370.000000 4.743044
44.000229 295.499405 420.000000 4.812693
44.000229 295.499405 420.000000 5.048637
44.000229 295.499405 470.000000 5.130210
44.000229 295.499405 520.000000 5.216566
44.000229 295.499405 570.000000 5.303038
44.000229 295.499405 620.000000 5.388578
44.000229 295.499405 670.000000 5.472982
44.000229 295.749405 70.000000 4.610465
44.000229 295.749405 90.000000 4.553751
44.000229 295.749405 110.000000 4.533224
44.000229 295.749405 130.000000 4.511767
44.000229 295.749405 150.000000 4.502636
44.000229 295.749405 170.000000 4.501332
44.000229 295.749405 190.000000 4.500718
44.000229 295.749405 210.000000 4.500580
44.000229 295.749405 230.000000 4.538419
44.000229 295.749405 250.000000 4.568432
44.000229 295.749405 280.000000 4.613385
44.000229 295.749405 320.000000 4.672117
44.000229 295.749405 370.000000 4.743044
44.000229 295.749405 420.000000 4.812693
44.000229 295.749405 420.000000 5.048637
44.000229 295.749405 470.000000 5.130210
44.000229 295.749405 520.000000 5.216566
44.000229 295.749405 570.000000 5.303038
44.000229 295.749405 620.000000 5.388578
44.000229 295.749405 670.000000 5.472982
44.000229 295.999405 70.000000 4.610465
44.000229 295.999405 90.000000 4.553751
44.000229 295.999405 110.000000 4.533224
44.000229 295.999405 130.000000 4.511767
44.000229 295.999405 150.000000 4.502636
44.000229 295.999405 170.000000 4.501332
44.000229 295.999405 190.000000 4.500718
44.000229 295.999405 210.000000 4.500580
44.000229 295.999405 230.000000 4.538419
44.000229 295.999405 250.000000 4.568432
44.000229 295.999405 280.000000 4.613385
44.000229 295.999405 320.000000 4.672117
44.000229 295.999405 370.000000 4.743044
44.000229 295.999405 420.000000 4.812693
44.000229 295.999405 420.000000 5.048637
44.000229 295.999405 470.000000 5.130210
44.000229 295.999405 520.000000 5.216566
44.000229 295.999405 570.000000 5.303038
44.000229 295.999405 620.000000 5.388578
44.000229 295.999405 670.000000 5.472982
44.000229 296.249405 70.000000 4.610465
44.000229 296.249405 90.000000 4.553751
44.000229 296.249405 110.000000 4.533224
44.000229 296.249405 130.000000 4.511767
44.000229 296.249405 150.000000 4.502636
44.000229 296.249405 170.000000 4.501332
44.000229 296.249405 190.000000 4.500718
44.000229 296.249405 210.000000 4.500580
44.000229 296.249405 230.000000 4.538419
44.000229 296.249405 250.000000 4.568432
44.000229 296.249405 280.000000 4.613385
44.000229 296.249405 320.000000 4.672117
44.000229 296.249405 370.000000 4.743044
44.000229 296.249405 420.000000 4.812693
44.000229 296.249405 420.000000 5.048637
44.000229 296.249405 470.000000 5.130210
44.000229 296.249405 520.000000 5.216566
44.000229 296.249405 570.000000 5.303038
44.000229 296.249405 620.000000 5.388578
44.000229 296.249405 670.000000 5.472982
43.750229 280.749489 70.000000 4.610465
43.750229 280.749489 90.000000 4.553751
43.750229 280.749489 110.000000 4.533224
43.750229 280.749489 130.000000 4.511767
43.750229 280.749489 150.000000 4.502636
43.750229 280.749489 170.000000 4.501332
43.750229 280.749489 190.000000 4.500718
43.750229 280.749489 210.000000 4.500580
43.750229 280.749489 230.000000 4.538419
43.750229 280.749489 250.000000 4.568432
43.750229 280.749489 280.000000 4.613385
43.750229 280.749489 320.000000 4.672117
43.750229 280.749489 370.000000 4.743044
43.750229 280.749489 420.000000 4.812693
43.750229 280.749489 420.000000 5.048637
43.750229 280.749489 470.000000 5.130210
43.750229 280.749489 520.000000 5.216566
43.750229 280.749489 570.000000 5.303038
43.750229 280.749489 620.000000 5.388578
43.750229 280.749489 670.000000 5.472982
43.750229 280.999489 70.000000 4.610465
43.750229 280.999489 90.000000 4.553751
43.750229 280.999489 110.000000 4.533224
43.750229 280.999489 130.000000 4.511767
43.750229 280.999489 150.000000 4.502636
43.750229 280.999489 170.000000 4.501332
43.750229 280.999489 190.000000 4.500718
43.750229 280.999489 210.000000 4.500580
43.750229 280.999489 230.000000 4.538419
43.750229 280.999489 250.000000 4.568432
43.750229 280.999489 280.000000 4.613385
43.750229 280.999489 320.000000 4.672117
43.750229 280.999489 370.000000 4.743044
43.750229 280.999489 420.000000 4.812693
43.750229 280.999489 420.000000 5.048637
43.750229 280.999489 470.000000 5.130210
43.750229 280.999489 520.000000 5.216566
43.750229 280.999489 570.000000 5.303038
43.750229 280.999489 620.000000 5.388578
43.750229 280.999489 670.000000 5.472982
43.750229 281.249489 70.000000 4.610465
43.750229 281.249489 90.000000 4.553751
43.750229 281.249489 110.000000 4.533224
43.750229 281.249489 130.000000 4.511767
43.750229 281.249489 150.000000 4.502636
43.750229 281.249489 170.000000 4.501332
43.750229 281.249489 190.000000 4.500718
43.750229 281.249489 210.000000 4.500580
43.750229 281.249489 230.000000 4.538419
43.750229 281.249489 250.000000 4.568432
43.750229 281.249489 280.000000 4.613385
43.750229 281.249489 320.000000 4.672117
43.750229 281.249489 370.000000 4.743044
43.750229 281.249489 420.000000 4.812693
43.750229 281.249489 420.000000 5.048637
43.750229 281.249489 470.000000 5.130210
43.750229 281.249489 520.000000 5.216566
43.750229 281.249489 570.000000 5.303038
43.750229 281.249489 620.000000 5.388578
43.750229 281.249489 670.000000 5.472982
43.750229 281.499489 70.000000 4.610465
43.750229 281.499489 90.000000 4.553751
43.750229 281.499489 110.000000 4.533224
43.750229 281.499489 130.000000 4.511767
43.750229 281.499489 150.000000 4.502636
43.750229 281.499489 170.000000 4.501332
43.750229 281.499489 190.000000 4.500718
43.750229 281.499489 210.000000 4.500580
43.750229 281.499489 230.000000 4.538419
43.750229 281.499489 250.000000 4.568432
43.750229 281.499489 280.000000 4.613385
43.750229 281.499489 320.000000 4.672117
43.750229 281.499489 370.000000 4.743044
43.750229 281.499489 420.000000 4.812693
43.750229 281.499489 420.000000 5.048637
43.750229 281.499489 470.000000 5.130210
43.750229 281.499489 520.000000 5.216566
43.750229 281.499489 570.000000 5.303038
43.750229 281.499489 620.000000 5.388578
43.750229 281.499489 670.000000 5.472982
43.750229 281.749489 70.000000 4.610465
43.750229 281.749489 90.000000 4.553751
43.750229 281.749489 110.000000 4.533224
43.750229 281.749489 130.000000 4.511767
43.750229 281.749489 150.000000 4.502636
43.750229 281.749489 170.000000 4.501332
43.750229 281.749489 190.000000 4.500718
43.750229 281.749489 210.000000 4.500580
43.750229 281.749489 230.000000 4.538419
43.750229 281.749489 250.000000 4.568432
43.750229 281.749489 280.000000 4.613385
43.750229 281.749489 320.000000 4.672117
43.750229 281.749489 370.000000 4.743044
43.750229 281.749489 420.000000 4.812693
43.750229 281.749489 420.000000 5.048637
43.750229 281.749489 470.000000 5.130210
43.750229 281.749489 520.000000 5.216566
43.750229 281.749489 570.000000 5.303038
43.750229 281.749489 620.000000 5.388578
43.750229 281.749489 670.000000 5.472982
43.750229 281.999481 70.000000 4.610465
43.750229 281.999481 90.000000 4.553751
43.750229 281.999481 110.000000 4.533224
43.750229 281.999481 130.000000 4.511767
43.750229 281.999481 150.000000 4.502636
43.750229 281.999481 170.000000 4.501332
43.750229 281.999481 190.000000 4.500718
43.750229 281.999481 210.000000 4.500580
43.750229 281.999481 230.000000 4.538419
43.750229 281.999481 250.000000 4.568432
43.750229 281.999481 280.000000 4.613385
43.750229 281.999481 320.000000 4.672117
43.750229 281.999481 370.000000 4.743044
43.750229 281.999481 420.000000 4.812693
43.750229 281.999481 420.000000 5.048637
43.750229 281.999481 470.000000 5.130210
43.750229 281.999481 520.000000 5.216566
43.750229 281.999481 570.000000 5.303038
43.750229 281.999481 620.000000 5.388578
43.750229 281.999481 670.000000 5.472982
43.750229 282.249481 70.000000 4.610465
43.750229 282.249481 90.000000 4.553751
43.750229 282.249481 110.000000 4.533224
43.750229 282.249481 130.000000 4.511767
43.750229 282.249481 150.000000 4.502636
43.750229 282.249481 170.000000 4.501332
43.750229 282.249481 190.000000 4.500718
43.750229 282.249481 210.000000 4.500580
43.750229 282.249481 230.000000 4.538419
43.750229 282.249481 250.000000 4.568432
43.750229 282.249481 280.000000 4.613385
43.750229 282.249481 320.000000 4.672117
43.750229 282.249481 370.000000 4.743044
43.750229 282.249481 420.000000 4.812693
43.750229 282.249481 420.000000 5.048637
43.750229 282.249481 470.000000 5.130210
43.750229 282.249481 520.000000 5.216566
43.750229 282.249481 570.000000 5.303038
43.750229 282.249481 620.000000 5.388578
43.750229 282.249481 670.000000 5.472982
43.750229 282.499481 70.000000 4.610465
43.750229 282.499481 90.000000 4.553751
43.750229 282.499481 110.000000 4.533224
43.750229 282.499481 130.000000 4.511767
43.750229 282.499481 150.000000 4.502636
43.750229 282.499481 170.000000 4.501332
43.750229 282.499481 190.000000 4.500718
43.750229 282.499481 210.000000 4.500580
43.750229 282.499481 230.000000 4.538419
43.750229 282.499481 250.000000 4.568432
43.750229 282.499481 280.000000 4.613385
43.750229 282.499481 320.000000 4.672117
43.750229 282.499481 370.000000 4.743044
43.750229 282.499481 420.000000 4.812693
43.750229 282.499481 420.000000 5.048637
43.750229 282.499481 470.000000 5.130210
43.750229 282.499481 520.000000 5.216566
43.750229 282.499481 570.000000 5.303038
43.750229 282.499481 620.000000 5.388578
43.750229 282.499481 670.000000 5.472982
43.750229 282.749481 70.000000 4.610465
43.750229 282.749481 90.000000 4.553751
43.750229 282.749481 110.000000 4.533224
43.750229 282.749481 130.000000 4.511767
43.750229 282.749481 150.000000 4.502636
43.750229 282.749481 170.000000 4.501332
43.750229 282.749481 190.000000 4.500718
43.750229 282.749481 210.000000 4.500580
43.750229 282.749481 230.000000 4.538419
43.750229 282.749481 250.000000 4.568432
43.750229 282.749481 280.000000 4.613385
43.750229 282.749481 320.000000 4.672117
43.750229 282.749481 370.000000 4.743044
43.750229 282.749481 420.000000 4.812693
43.750229 282.749481 420.000000 5.048637
43.750229 282.749481 470.000000 5.130210
43.750229 282.749481 520.000000 5.216566
43.750229 282.749481 570.000000 5.303038
43.750229 282.749481 620.000000 5.388578
43.750229 282.749481 670.000000 5.472982
43.750229 282.999481 70.000000 4.610465
43.750229 282.999481 90.000000 4.553751
43.750229 282.999481 110.000000 4.533224
43.750229 282.999481 130.000000 4.511767
43.750229 282.999481 150.000000 4.502636
43.750229 282.999481 170.000000 4.501332
43.750229 282.999481 190.000000 4.500718
43.750229 282.999481 210.000000 4.500580
43.750229 282.999481 230.000000 4.538419
43.750229 282.999481 250.000000 4.568432
43.750229 282.999481 280.000000 4.613385
43.750229 282.999481 320.000000 4.672117
43.750229 282.999481 370.000000 4.743044
43.750229 282.999481 420.000000 4.812693
43.750229 282.999481 420.000000 5.048637
43.750229 282.999481 470.000000 5.130210
43.750229 282.999481 520.000000 5.216566
43.750229 282.999481 570.000000 5.303038
43.750229 282.999481 620.000000 5.388578
43.750229 282.999481 670.000000 5.472982
43.750229 283.249481 70.000000 4.610465
43.750229 283.249481 90.000000 4.553751
43.750229 283.249481 110.000000 4.533224
43.750229 283.249481 130.000000 4.511767
43.750229 283.249481 150.000000 4.502636
43.750229 283.249481 170.000000 4.501332
43.750229 283.249481 190.000000 4.500718
43.750229 283.249481 210.000000 4.500580
43.750229 283.249481 230.000000 4.538419
43.750229 283.249481 250.000000 4.568432
43.750229 283.249481 280.000000 4.613385
43.750229 283.249481 320.000000 4.672117
43.750229 283.249481 370.000000 4.743044
43.750229 283.249481 420.000000 4.812693
43.750229 283.249481 420.000000 5.048637
43.750229 283.249481 470.000000 5.130210
43.750229 283.249481 520.000000 5.216566
43.750229 283.249481 570.000000 5.303038
43.750229 283.249481 620.000000 5.388578
43.750229 283.249481 670.000000 5.472982
43.750229 283.499474 70.000000 4.610465
43.750229 283.499474 90.000000 4.553751
43.750229 283.499474 110.000000 4.533224
43.750229 283.499474 130.000000 4.511767
43.750229 283.499474 150.000000 4.502636
43.750229 283.499474 170.000000 4.501332
43.750229 283.499474 190.000000 4.500718
43.750229 283.499474 210.000000 4.500580
43.750229 283.499474 230.000000 4.538419
43.750229 283.499474 250.000000 4.568432
43.750229 283.499474 280.000000 4.613385
43.750229 283.499474 320.000000 4.672117
43.750229 283.499474 370.000000 4.743044
43.750229 283.499474 420.000000 4.812693
43.750229 283.499474 420.000000 5.048637
